,text,label
951,"Where do you get 
                        biodiversity conservation?",https://rema.gov.rw/our-work/biodiversity-conservation
952,"Where can I find information about 
                        biodiversity conservation?",https://rema.gov.rw/our-work/biodiversity-conservation
953,"What is the link to the 
                        biodiversity conservation?",https://rema.gov.rw/our-work/biodiversity-conservation
954,"How do you get 
                        biodiversity conservation?",https://rema.gov.rw/our-work/biodiversity-conservation
955,"What can you tell me about 
                        biodiversity conservation?",https://rema.gov.rw/our-work/biodiversity-conservation
956,Is there a difference between true and false?,https://rema.gov.rw/our-work/biodiversity-conservation
957,Is there such a thing as biodiversity conservation?,https://rema.gov.rw/our-work/biodiversity-conservation
958,"Guide me to 
                    read more
                     
                ?",https://rema.gov.rw/our-work/biodiversity-conservation
959,"Where do you get 
                    read more
                     
                ?",https://rema.gov.rw/our-work/biodiversity-conservation
960,"Where can I find information about 
                    read more
                     
                ?",https://rema.gov.rw/our-work/biodiversity-conservation
961,"What is the link to the 
                    read more
                     
                ?",https://rema.gov.rw/our-work/biodiversity-conservation
962,"How do you get 
                    read more
                     
                ?",https://rema.gov.rw/our-work/biodiversity-conservation
963,"What can you tell me about 
                    read more
                     
                ?",https://rema.gov.rw/our-work/biodiversity-conservation
964,Is there a difference between true and false?,https://rema.gov.rw/our-work/biodiversity-conservation
965,Is there such a thing as biodiversity conservation?,https://rema.gov.rw/our-work/biodiversity-conservation
966,"Guide me to 
                        climate change?",https://rema.gov.rw/our-work/climate-change
967,"Where do you get 
                        climate change?",https://rema.gov.rw/our-work/climate-change
968,"Where can I find information about 
                        climate change?",https://rema.gov.rw/our-work/climate-change
969,"What is the link to the 
                        climate change?",https://rema.gov.rw/our-work/climate-change
970,"How do you get 
                        climate change?",https://rema.gov.rw/our-work/climate-change
971,"What can you tell me about 
                        climate change?",https://rema.gov.rw/our-work/climate-change
972,"Guide me to 
                    read more
                     
                ?",https://rema.gov.rw/our-work/climate-change
973,"Where do you get 
                    read more
                     
                ?",https://rema.gov.rw/our-work/climate-change
974,"Where can I find information about 
                    read more
                     
                ?",https://rema.gov.rw/our-work/climate-change
975,"What is the link to the 
                    read more
                     
                ?",https://rema.gov.rw/our-work/climate-change
976,"How do you get 
                    read more
                     
                ?",https://rema.gov.rw/our-work/climate-change
977,"What can you tell me about 
                    read more
                     
                ?",https://rema.gov.rw/our-work/climate-change
978,"Guide me to 
                        compliance and enforcement ?",https://rema.gov.rw/our-work/compliance-and-enforcement
979,"Where do you get 
                        compliance and enforcement ?",https://rema.gov.rw/our-work/compliance-and-enforcement
980,"Where can I find information about 
                        compliance and enforcement ?",https://rema.gov.rw/our-work/compliance-and-enforcement
981,"What is the link to the 
                        compliance and enforcement ?",https://rema.gov.rw/our-work/compliance-and-enforcement
982,"How do you get 
                        compliance and enforcement ?",https://rema.gov.rw/our-work/compliance-and-enforcement
983,"What can you tell me about 
                        compliance and enforcement ?",https://rema.gov.rw/our-work/compliance-and-enforcement
984,Is there a difference between true and false?,https://rema.gov.rw/our-work/compliance-and-enforcement
985,Is there a difference between true or false?,https://rema.gov.rw/our-work/compliance-and-enforcement
986,"Guide me to 
                    read more
                     
                ?",https://rema.gov.rw/our-work/compliance-and-enforcement
987,"Where do you get 
                    read more
                     
                ?",https://rema.gov.rw/our-work/compliance-and-enforcement
988,"Where can I find information about 
                    read more
                     
                ?",https://rema.gov.rw/our-work/compliance-and-enforcement
989,"What is the link to the 
                    read more
                     
                ?",https://rema.gov.rw/our-work/compliance-and-enforcement
990,"How do you get 
                    read more
                     
                ?",https://rema.gov.rw/our-work/compliance-and-enforcement
991,"What can you tell me about 
                    read more
                     
                ?",https://rema.gov.rw/our-work/compliance-and-enforcement
992,Is there a difference between true and false?,https://rema.gov.rw/our-work/compliance-and-enforcement
993,Is there a difference between true or false?,https://rema.gov.rw/our-work/compliance-and-enforcement
994,"Guide me to 
                        advocacy?",https://rema.gov.rw/our-work/advocacy
995,"Where do you get 
                        advocacy?",https://rema.gov.rw/our-work/advocacy
996,"Where can I find information about 
                        advocacy?",https://rema.gov.rw/our-work/advocacy
997,"What is the link to the 
                        advocacy?",https://rema.gov.rw/our-work/advocacy
998,"How do you get 
                        advocacy?",https://rema.gov.rw/our-work/advocacy
999,"What can you tell me about 
                        advocacy?",https://rema.gov.rw/our-work/advocacy
1000,"Guide me to 
                    read more
                     
                ?",https://rema.gov.rw/our-work/advocacy
1001,"Where do you get 
                    read more
                     
                ?",https://rema.gov.rw/our-work/advocacy
1002,"Where can I find information about 
                    read more
                     
                ?",https://rema.gov.rw/our-work/advocacy
1003,"What is the link to the 
                    read more
                     
                ?",https://rema.gov.rw/our-work/advocacy
1004,"How do you get 
                    read more
                     
                ?",https://rema.gov.rw/our-work/advocacy
1005,"What can you tell me about 
                    read more
                     
                ?",https://rema.gov.rw/our-work/advocacy
1006,"Guide me to 
                        international agreements?",https://rema.gov.rw/our-work/international-agreements
1007,"Where do you get 
                        international agreements?",https://rema.gov.rw/our-work/international-agreements
1008,"Where can I find information about 
                        international agreements?",https://rema.gov.rw/our-work/international-agreements
1009,"What is the link to the 
                        international agreements?",https://rema.gov.rw/our-work/international-agreements
1010,"How do you get 
                        international agreements?",https://rema.gov.rw/our-work/international-agreements
1011,"What can you tell me about 
                        international agreements?",https://rema.gov.rw/our-work/international-agreements
1012,Is there such a thing as international agreements?,https://rema.gov.rw/our-work/international-agreements
1013,Is there such thing as international agreements?,https://rema.gov.rw/our-work/international-agreements
1014,"Guide me to 
                    read more
                     
                ?",https://rema.gov.rw/our-work/international-agreements
1015,"Where do you get 
                    read more
                     
                ?",https://rema.gov.rw/our-work/international-agreements
1016,"Where can I find information about 
                    read more
                     
                ?",https://rema.gov.rw/our-work/international-agreements
1017,"What is the link to the 
                    read more
                     
                ?",https://rema.gov.rw/our-work/international-agreements
1018,"How do you get 
                    read more
                     
                ?",https://rema.gov.rw/our-work/international-agreements
1019,"What can you tell me about 
                    read more
                     
                ?",https://rema.gov.rw/our-work/international-agreements
1020,Is there such a thing as international agreements?,https://rema.gov.rw/our-work/international-agreements
1021,Is there such thing as international agreements?,https://rema.gov.rw/our-work/international-agreements
1022,"Guide me to 
                        lake kivu monitoring?",https://rema.gov.rw/our-work/lake-kivu-monitoring
1023,"Where do you get 
                        lake kivu monitoring?",https://rema.gov.rw/our-work/lake-kivu-monitoring
1024,"Where can I find information about 
                        lake kivu monitoring?",https://rema.gov.rw/our-work/lake-kivu-monitoring
1025,"What is the link to the 
                        lake kivu monitoring?",https://rema.gov.rw/our-work/lake-kivu-monitoring
1026,"How do you get 
                        lake kivu monitoring?",https://rema.gov.rw/our-work/lake-kivu-monitoring
1027,"What can you tell me about 
                        lake kivu monitoring?",https://rema.gov.rw/our-work/lake-kivu-monitoring
1028,Is there a lake kivu monitoring passage?,https://rema.gov.rw/our-work/lake-kivu-monitoring
1029,Is there a lake kivu in rwanda?,https://rema.gov.rw/our-work/lake-kivu-monitoring
1030,"Guide me to 
                    read more
                     
                ?",https://rema.gov.rw/our-work/lake-kivu-monitoring
1031,"Where do you get 
                    read more
                     
                ?",https://rema.gov.rw/our-work/lake-kivu-monitoring
1032,"Where can I find information about 
                    read more
                     
                ?",https://rema.gov.rw/our-work/lake-kivu-monitoring
1033,"What is the link to the 
                    read more
                     
                ?",https://rema.gov.rw/our-work/lake-kivu-monitoring
1034,"How do you get 
                    read more
                     
                ?",https://rema.gov.rw/our-work/lake-kivu-monitoring
1035,"What can you tell me about 
                    read more
                     
                ?",https://rema.gov.rw/our-work/lake-kivu-monitoring
1036,Is lake kivu a true story?,https://rema.gov.rw/our-work/lake-kivu-monitoring
1037,Is lake kivu true or false?,https://rema.gov.rw/our-work/lake-kivu-monitoring
1038,"Guide me to 
			explore more
		?",https://rema.gov.rw/our-work/
1039,"Where do you get 
			explore more
		?",https://rema.gov.rw/our-work/
1040,"Where can I find information about 
			explore more
		?",https://rema.gov.rw/our-work/
1041,"What is the link to the 
			explore more
		?",https://rema.gov.rw/our-work/
1042,"How do you get 
			explore more
		?",https://rema.gov.rw/our-work/
1043,"What can you tell me about 
			explore more
		?",https://rema.gov.rw/our-work/
1044,"Guide me to 
			learn more
		?",https://rema.gov.rw/about/
1045,"Where do you get 
			learn more
		?",https://rema.gov.rw/about/
1046,"Where can I find information about 
			learn more
		?",https://rema.gov.rw/about/
1047,"What is the link to the 
			learn more
		?",https://rema.gov.rw/about/
1048,"How do you get 
			learn more
		?",https://rema.gov.rw/about/
1049,"What can you tell me about 
			learn more
		?",https://rema.gov.rw/about/
1050,Guide me to technical advice?,http://www.applications.rema.gov.rw/
1051,Where do you get technical advice?,http://www.applications.rema.gov.rw/
1052,Where can I find information about technical advice?,http://www.applications.rema.gov.rw/
1053,What is the link to the technical advice?,http://www.applications.rema.gov.rw/
1054,How do you get technical advice?,http://www.applications.rema.gov.rw/
1055,What can you tell me about technical advice?,http://www.applications.rema.gov.rw/
1056,"Guide me to 
                read more
                 
            ?",http://www.applications.rema.gov.rw/
1057,"Where do you get 
                read more
                 
            ?",http://www.applications.rema.gov.rw/
1058,"Where can I find information about 
                read more
                 
            ?",http://www.applications.rema.gov.rw/
1059,"What is the link to the 
                read more
                 
            ?",http://www.applications.rema.gov.rw/
1060,"How do you get 
                read more
                 
            ?",http://www.applications.rema.gov.rw/
1061,"What can you tell me about 
                read more
                 
            ?",http://www.applications.rema.gov.rw/
1062,Guide me to waste management advice and authorisation ?,http://197.243.21.235/environment/
1063,Where do you get waste management advice and authorisation ?,http://197.243.21.235/environment/
1064,Where can I find information about waste management advice and authorisation ?,http://197.243.21.235/environment/
1065,What is the link to the waste management advice and authorisation ?,http://197.243.21.235/environment/
1066,How do you get waste management advice and authorisation ?,http://197.243.21.235/environment/
1067,What can you tell me about waste management advice and authorisation ?,http://197.243.21.235/environment/
1068,"Guide me to 
                read more
                 
            ?",http://197.243.21.235/environment/
1069,"Where do you get 
                read more
                 
            ?",http://197.243.21.235/environment/
1070,"Where can I find information about 
                read more
                 
            ?",http://197.243.21.235/environment/
1071,"What is the link to the 
                read more
                 
            ?",http://197.243.21.235/environment/
1072,"How do you get 
                read more
                 
            ?",http://197.243.21.235/environment/
1073,"What can you tell me about 
                read more
                 
            ?",http://197.243.21.235/environment/
1074,Guide me to environmental audit certificate ?,http://applications.rema.gov.rw/
1075,Where do you get environmental audit certificate ?,http://applications.rema.gov.rw/
1076,Where can I find information about environmental audit certificate ?,http://applications.rema.gov.rw/
1077,What is the link to the environmental audit certificate ?,http://applications.rema.gov.rw/
1078,How do you get environmental audit certificate ?,http://applications.rema.gov.rw/
1079,What can you tell me about environmental audit certificate ?,http://applications.rema.gov.rw/
1080,"Guide me to 
                read more
                 
            ?",http://applications.rema.gov.rw/
1081,"Where do you get 
                read more
                 
            ?",http://applications.rema.gov.rw/
1082,"Where can I find information about 
                read more
                 
            ?",http://applications.rema.gov.rw/
1083,"What is the link to the 
                read more
                 
            ?",http://applications.rema.gov.rw/
1084,"How do you get 
                read more
                 
            ?",http://applications.rema.gov.rw/
1085,"What can you tell me about 
                read more
                 
            ?",http://applications.rema.gov.rw/
1086,Guide me to climate finance support?,http://www.applications.rema.gov.rw/
1087,Where do you get climate finance support?,http://www.applications.rema.gov.rw/
1088,Where can I find information about climate finance support?,http://www.applications.rema.gov.rw/
1089,What is the link to the climate finance support?,http://www.applications.rema.gov.rw/
1090,How do you get climate finance support?,http://www.applications.rema.gov.rw/
1091,What can you tell me about climate finance support?,http://www.applications.rema.gov.rw/
1092,"Guide me to 
			explore more
		?",https://rema.gov.rw/services/
1093,"Where do you get 
			explore more
		?",https://rema.gov.rw/services/
1094,"Where can I find information about 
			explore more
		?",https://rema.gov.rw/services/
1095,"What is the link to the 
			explore more
		?",https://rema.gov.rw/services/
1096,"How do you get 
			explore more
		?",https://rema.gov.rw/services/
1097,"What can you tell me about 
			explore more
		?",https://rema.gov.rw/services/
1098,"Guide me to 
                    rwanda launches a five year initiative to improve hazardous waste management ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1099,"Where do you get 
                    rwanda launches a five year initiative to improve hazardous waste management ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1100,"Where can I find information about 
                    rwanda launches a five year initiative to improve hazardous waste management ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1101,"What is the link to the 
                    rwanda launches a five year initiative to improve hazardous waste management ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1102,"How do you get 
                    rwanda launches a five year initiative to improve hazardous waste management ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1103,"What can you tell me about 
                    rwanda launches a five year initiative to improve hazardous waste management ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1104,Is there a rema in texas?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1105,Is the state of texas a government agency?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1106,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1107,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1108,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1109,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1110,"How do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1111,"What can you tell me about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1112,Is there a rema in texas?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1113,Is the state of texas a government agency?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=667&cHash=7d1a1ab5df6ae871585ad218826307ba
1114,"Guide me to 
                    rwanda calls on the world to put nature first and agree on an ambitious global biodiversity framework ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1115,"Where do you get 
                    rwanda calls on the world to put nature first and agree on an ambitious global biodiversity framework ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1116,"Where can I find information about 
                    rwanda calls on the world to put nature first and agree on an ambitious global biodiversity framework ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1117,"What is the link to the 
                    rwanda calls on the world to put nature first and agree on an ambitious global biodiversity framework ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1118,"How do you get 
                    rwanda calls on the world to put nature first and agree on an ambitious global biodiversity framework ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1119,"What can you tell me about 
                    rwanda calls on the world to put nature first and agree on an ambitious global biodiversity framework ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1120,Is there a difference between true and false news?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1121,Is there a difference between true and false?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1122,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1123,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1124,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1125,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1126,"How do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1127,"What can you tell me about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1128,Is there a rema in texas?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1129,Is the state of texas a government agency?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=666&cHash=9ca9eb4b6b4dd78bd755efca0a0d42b0
1130,"Guide me to 
                    rwanda and norway to host a  roadmap to end plastic pollution by 2024  event at wcef2022?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1131,"Where do you get 
                    rwanda and norway to host a  roadmap to end plastic pollution by 2024  event at wcef2022?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1132,"Where can I find information about 
                    rwanda and norway to host a  roadmap to end plastic pollution by 2024  event at wcef2022?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1133,"What is the link to the 
                    rwanda and norway to host a  roadmap to end plastic pollution by 2024  event at wcef2022?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1134,"How do you get 
                    rwanda and norway to host a  roadmap to end plastic pollution by 2024  event at wcef2022?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1135,"What can you tell me about 
                    rwanda and norway to host a  roadmap to end plastic pollution by 2024  event at wcef2022?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1136,Is there a difference between true and false news?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1137,Is there a difference between true and false?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1138,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1139,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1140,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1141,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1142,"How do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1143,"What can you tell me about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1144,Is there a difference between true and false news?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1145,Is there a difference between true and false?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=661&cHash=a0e0dc187ff6011806d5715ef56d3258
1146,"Guide me to 
                    negotiations on global treaty to end plastic pollution begin in uruguay?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1147,"Where do you get 
                    negotiations on global treaty to end plastic pollution begin in uruguay?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1148,"Where can I find information about 
                    negotiations on global treaty to end plastic pollution begin in uruguay?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1149,"What is the link to the 
                    negotiations on global treaty to end plastic pollution begin in uruguay?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1150,"How do you get 
                    negotiations on global treaty to end plastic pollution begin in uruguay?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1151,"What can you tell me about 
                    negotiations on global treaty to end plastic pollution begin in uruguay?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1152,Is there a rema in texas?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1153,Is there a difference between texas and new york?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1154,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1155,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1156,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
